player_id,player,team,position_group,match_id,xg,goals,shots_total,xa,key_passes,progressive_passes,progressive_carries,pressures,tackles_won,interceptions,clearances,minutes
8259,Steven Bergwijn,Netherlands,ST,3857274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,45.0
8326,Andries Noppert,Netherlands,GK,3857274,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,99.0
20750,Cody Mathès Gakpo,Netherlands,CAM,3857274,0.059259485,1.0,1.0,0.04520454,1.0,3.0,0.0,11.0,1.0,0.0,3.0,81.0
21809,Jurriën David Norman Timber,Netherlands,CB,3857274,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,2.0,0.0,6.0,99.0
12803,Romario Andrés Ibarra Mina,Ecuador,CM,3857274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0
23830,Jhegson Sebastián Méndez Carabalí,Ecuador,CDM,3857274,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,1.0,0.0,99.0
24085,Pervis Josué Estupiñán Tenorio,Ecuador,FB,3857274,0.27007267,0.0,2.0,0.086223679,2.0,7.0,2.0,15.0,1.0,3.0,0.0,99.0
28559,Enner Remberto Valencia Lastra,Ecuador,CAM,3857274,1.0026602119999999,1.0,5.0,0.203843194,2.0,3.0,4.0,14.0,1.0,0.0,1.0,92.0
30111,Felix Eduardo Torres Caicedo,Ecuador,CB,3857274,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,6.0,99.0
31152,Gonzalo Jordy Plata Jiménez,Ecuador,CM,3857274,0.046335444,0.0,1.0,0.08083876,1.0,2.0,2.0,25.0,0.0,0.0,0.0,92.0
34396,Michael Steveen Estrada Martínez,Ecuador,ST,3857274,0.203843194,0.0,2.0,0.029882463,1.0,1.0,0.0,14.0,1.0,0.0,1.0,76.0
37522,Hernán Ismael Galíndez,Ecuador,GK,3857274,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0
37726,Moisés Isaac Caicedo Corozo,Ecuador,CDM,3857274,0.063906849,0.0,2.0,0.0,0.0,0.0,3.0,26.0,2.0,0.0,2.0,99.0
37737,Angelo Smit Preciado Quiñónez,Ecuador,FB,3857274,0.064235936,0.0,3.0,0.09564507,1.0,6.0,0.0,14.0,1.0,1.0,1.0,99.0
38004,Piero Martín Hincapié Reyna,Ecuador,CB,3857274,0.0,0.0,0.0,0.0,0.0,3.0,0.0,22.0,0.0,2.0,5.0,99.0
40211,Jeremy Leonel Sarmiento Morante,Ecuador,CAM,3857274,0.0,0.0,0.0,0.033830326,1.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0
51969,Jackson Gabriel Porozo Vernaza,Ecuador,CB,3857274,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,1.0,2.0,2.0,99.0
348757,Kevin José Rodríguez Cortez,Ecuador,ST,3857274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0
2954,Youri Tielemans,Belgium,CDM,3857296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,22.0
3077,Jan Vertonghen,Belgium,CB,3857296,0.07045005,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,6.0,97.0
3089,Kevin De Bruyne,Belgium,W,3857296,0.0549966988,0.0,2.0,0.41180043,3.0,8.0,3.0,9.0,0.0,0.0,1.0,97.0
3176,Thomas Meunier,Belgium,FB,3857296,0.04308796,0.0,1.0,0.0061408128,1.0,9.0,2.0,17.0,0.0,1.0,3.0,90.0
3289,Romelu Lukaku Menama,Belgium,ST,3857296,1.68415473,0.0,5.0,0.048855886,1.0,0.0,0.0,8.0,0.0,0.0,1.0,52.0
3509,Thibaut Courtois,Belgium,GK,3857296,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,97.0
3621,Eden Hazard,Belgium,CAM,3857296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
5630,Dries Mertens,Belgium,CAM,3857296,0.301500266,0.0,2.0,0.046180653,2.0,3.0,1.0,5.0,0.0,0.0,0.0,45.0
5632,Thorgan Hazard,Belgium,CAM,3857296,0.0,0.0,0.0,0.64259955,2.0,4.0,0.0,10.0,0.0,0.0,0.0,35.0
5633,Yannick Ferreira Carrasco,Belgium,CM,3857296,0.202310031,0.0,4.0,0.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,75.0
5642,Axel Witsel,Belgium,CDM,3857296,0.025340356,0.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,4.0,97.0
6331,Leander Dendoncker,Belgium,CB,3857296,0.0,0.0,0.0,0.108029366,1.0,2.0,2.0,11.0,0.0,1.0,1.0,75.0
6989,Timothy Castagne,Belgium,FB,3857296,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,6.0,97.0
16559,Leandro Trossard,Belgium,CAM,3857296,0.0,0.0,0.0,0.05519996,1.0,0.0,2.0,9.0,0.0,0.0,1.0,62.0
20005,Toby Alderweireld,Belgium,CB,3857296,0.0,0.0,0.0,0.0,0.0,6.0,1.0,9.0,0.0,0.0,7.0,97.0
23650,Jeremy Doku,Belgium,CM,3857296,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,22.0
3471,Dejan Lovren,Croatia,CB,3857296,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,97.0
5456,Mateo Kovačić,Croatia,CM,3857296,0.07960723,0.0,1.0,0.10219261,1.0,1.0,9.0,16.0,0.0,0.0,2.0,94.0
5460,Andrej Kramarić,Croatia,ST,3857296,0.0,0.0,0.0,0.11207900500000001,2.0,2.0,1.0,6.0,0.0,0.0,0.0,67.0
